Unnamed: 0,Timestamp,ID,Length,Data
50,0.048853,0AA,8,1A6F1A6F1A6F1A6F
51,0.04987,0B4,8,000000009C000058
52,0.050787,228,4,0000002E
53,0.051824,1C4,8,0D301B0000000025
54,0.05199,24F,4,3C6800F9
55,0.052235,320,8,002000000000004B
56,0.053869,260,8,0000000000000B75
57,0.054021,394,3,000000
58,0.054204,163,5,0B94010000
59,0.055881,3A4,6,000000000080
60,0.05665,6F3,8,2000000000000000
61,0.057764,020,4,00000428
62,0.058177,025,8,000A000120000058
63,0.05884,0AA,8,1A6F1A6F1A6F1A6F
64,0.059753,220,4,00000026
65,0.060769,221,5,0000000028
66,0.061824,226,8,0000100000000000
67,0.062781,1AA,6,0000000000B1
68,0.063834,362,1,00
69,0.065752,2C1,8,00007000D6C009DA
70,0.067828,1C6,8,000000F268130000
71,0.067946,020,4,0000072B
72,0.068348,025,8,000A000120000058
73,0.068584,024,8,0201020641FD80F5
74,0.068808,0AA,8,1A6F1A6F1A6F1A6F
75,0.068939,363,2,1200
76,0.069188,620,8,1000000000000000
77,0.06979,0B4,8,000000009C000058
78,0.070388,163,5,0BA2010000
79,0.070707,228,4,0000002E
80,0.071062,399,8,0000000000FF0000
81,0.071709,0BA,4,000000BE
82,0.071946,1C4,8,0D511B0000000046
83,0.07211,24F,4,3C000091
84,0.073788,260,8,0000000000001781
85,0.077689,020,4,00000428
86,0.078167,025,8,000A000120000058
87,0.078571,351,4,00000000
88,0.078791,0AA,8,1A6F1A6F1A6F1A6F
89,0.083596,633,8,8100000000000000
90,0.083839,39A,8,0000002100000000
91,0.086706,163,5,0BAF010000
92,0.087641,020,4,0000072B
93,0.088054,025,8,000A000120000058
94,0.088372,024,8,0200020641FD80F4
95,0.088721,0AA,8,1A6F1A6F1A6F1A6F
96,0.089713,0B4,8,000000009C000058
97,0.09063,228,4,0000002E
98,0.09135,3B1,8,0000020A00080000
99,0.09166,1C4,8,0D601B0000000055
100,0.091846,220,4,00000026
101,0.092051,24F,4,3B9C002C
102,0.092641,221,5,0000000028
103,0.093674,260,8,0000000000000B75
104,0.093921,226,8,0000100000000000
105,0.095646,2C1,8,00006C00C9C009C9
106,0.097624,1C6,8,000000F31F130000
107,0.097797,020,4,00000428
108,0.098211,025,8,000A000120000058
109,0.098681,0AA,8,1A6F1A6F1A6F1A6F
110,0.099595,0BA,4,000000BE
111,0.100668,320,8,002000000000004B
112,0.103024,163,5,0BBC010000
113,0.107593,020,4,0000072B
114,0.108004,025,8,000A000120000058
115,0.108311,024,8,0201020641FD80F5
116,0.108613,0AA,8,1A6F1A6F1A6F1A6F
117,0.109628,0B4,8,000000009C000058
118,0.110547,228,4,0000002E
119,0.111589,1C4,8,0D6E1B0000000063
120,0.111798,1AA,6,0000000000B1
121,0.11196,24F,4,3B3400C4
122,0.113624,260,8,0000000000000B75
123,0.117528,020,4,00000428
124,0.11794,025,8,000A000120000058
125,0.118603,0AA,8,1A6F1A6F1A6F1A6F
126,0.119344,163,5,0BBC010000
127,0.119512,220,4,00000026
128,0.120527,221,5,0000000028
129,0.121584,226,8,0000100000000000
130,0.125512,2C1,8,00006900B9C009B6
131,0.12752,1C6,8,000000F3DF130000
132,0.12769,020,4,0000072B
133,0.128176,025,8,000A000120000058
134,0.128344,024,8,0200020641FD80F4
135,0.128567,0AA,8,1A6F1A6F1A6F1A6F
136,0.128806,44D,8,4202000001000000
137,0.128919,362,1,00
138,0.129549,0B4,8,000000009C000058
139,0.130467,228,4,0000002E
140,0.131504,1C4,8,0D8B1B0000000080
141,0.131675,0BA,4,000000BE
142,0.131836,24F,4,3ADC006B
143,0.132535,4C3,8,0300000100000000
144,0.132666,363,2,1200
145,0.133491,260,8,0000000000000B75
146,0.135666,163,5,0BCA010000
147,0.137442,020,4,00000428
148,0.137854,025,8,000A000120000058
149,0.138244,351,4,00000000
150,0.138519,0AA,8,1A6F1A6F1A6F1A6F
151,0.141879,3F9,8,7518020280000015
152,0.147404,020,4,0000072B
153,0.147816,025,8,000A000120000058
154,0.148161,024,8,0201020641FD80F5
155,0.148481,0AA,8,1A6F1A6F1A6F1A6F
156,0.149469,0B4,8,000000009C000058
157,0.15039,228,4,0000002E
158,0.151428,1C4,8,0D981B000000008D
159,0.151674,220,4,00000026
160,0.151737,24F,4,3A7000FF
161,0.152004,163,5,0BD5010000
162,0.152398,221,5,0000000028
163,0.153442,260,8,0000000000001781
164,0.153688,226,8,0000100000000000
165,0.154448,320,8,002000000000004B
166,0.155408,2C1,8,00006900A9C009A6
167,0.157384,1C6,8,000000F49B140000
168,0.158388,020,4,00000428
169,0.1588,025,8,000A000120000058
170,0.159411,0AA,8,1A6F1A6F1A6F1A6F
171,0.160353,0BA,4,000000BE
172,0.161385,1AA,6,0000000000B1
173,0.167349,020,4,0000072B
174,0.167762,025,8,000A000120000058
175,0.16804,024,8,0201020641FD80F5
176,0.168311,163,5,0BE3010000
177,0.168535,0AA,8,1A6F1A6F1A6F1A6F
178,0.169389,0B4,8,000000009C000058
179,0.170308,228,4,0000002E
180,0.171344,1C4,8,0DA51B000000009A
181,0.171508,24F,4,3A080097
182,0.17335,260,8,0000000000000B75
183,0.177284,020,4,00000428
184,0.177696,025,8,000A000120000058
185,0.178359,0AA,8,1A6F1A6F1A6F1A6F
186,0.179272,220,4,00000026
187,0.180286,221,5,0000000028
188,0.181348,226,8,0000100000000000
189,0.184622,163,5,0BF0010000
190,0.185279,2C1,8,000090009CC00AC1
191,0.187281,1C6,8,000000F549140000
192,0.187451,020,4,0000072B
193,0.18789,025,8,000A000120000058
194,0.188133,024,8,0200020641FD80F4
195,0.188354,0AA,8,1A6F1A6F1A6F1A6F
196,0.189308,0B4,8,000000009C000058
197,0.190225,228,4,0000002E
198,0.191262,1C4,8,0DBD1B00000000B2
199,0.191448,0BA,4,000000BE
200,0.191686,24F,4,39B80046
201,0.192841,362,1,00
202,0.193168,260,8,0000000000001781
203,0.196805,363,2,1200
204,0.197203,020,4,00000428
205,0.197618,025,8,000A000120000058
206,0.197909,351,4,00000000
207,0.198283,0AA,8,1A6F1A6F1A6F1A6F
208,0.199268,320,8,002000000000004B
209,0.200517,610,8,20000064C0FFFD40
210,0.200941,163,5,0BF0010000
211,0.207161,020,4,0000072B
212,0.207575,025,8,000A000120000058
213,0.207871,024,8,0201020641FD80F5
214,0.208241,0AA,8,1A6F1A6F1A6F1A6F
215,0.209229,0B4,8,000000009C000058
216,0.210146,228,4,0000002E
217,0.211192,1C4,8,0DCA1B00000000BF
218,0.211363,220,4,00000026
219,0.211525,24F,4,396400F2
220,0.211757,3C3,8,441E944EEE590388
221,0.212157,221,5,0000000028
222,0.21303,260,8,0000000000000B75
223,0.213277,226,8,0000100000000000
224,0.214169,1AA,6,0000000000B1
225,0.215173,2C1,8,0002000099C01137
226,0.217156,1C6,8,000000F5F4140000
227,0.217328,020,4,00000428
228,0.21751,163,5,0BFA010000
229,0.217767,025,8,000A000120000058
230,0.21801,6C0,8,E40000E080000000
231,0.218235,0AA,8,1A6F1A6F1A6F1A6F
232,0.219115,0BA,4,000000BE
233,0.227107,020,4,0000072B
234,0.22739,442,8,4302000002000000
235,0.227636,025,8,000A000120000058
236,0.227876,024,8,0201020641FD80F5
237,0.228134,0AA,8,1A6F1A6F1A6F1A6F
238,0.229151,0B4,8,000000009C000058
239,0.230068,228,4,0000002E
240,0.231112,1C4,8,0DE01B00000000D5
241,0.23128,24F,4,38F40081
242,0.232947,260,8,0000000000001781
243,0.233575,163,5,0C05010000
244,0.23813,020,4,00000428
245,0.238479,025,8,000A000120000058
246,0.239085,0AA,8,1A6F1A6F1A6F1A6F
247,0.240032,220,4,00000026
248,0.240814,3D0,1,00
249,0.241043,221,5,0000000028
250,0.242097,226,8,0000100000000000
251,0.245042,2C1,8,0004100096C01B50
252,0.247045,1C6,8,000000F6A6140000
253,0.247215,020,4,0000072B
254,0.247654,025,8,000A000120000058
255,0.247895,024,8,0201020641FD80F5
256,0.248124,0AA,8,1A6F1A6F1A6F1A6F
257,0.249066,0B4,8,000000009C000058
258,0.249894,163,5,0C13010000
259,0.250064,228,4,0000002E
260,0.251029,1C4,8,0DEB1B00000000E0
261,0.251201,0BA,4,000000BE
262,0.251363,24F,4,38A40031
263,0.25206,320,8,002000000000004B
264,0.252845,260,8,0000000000001781
265,0.256961,020,4,00000428
266,0.257375,025,8,000A000120000058
267,0.257486,362,1,00
268,0.257659,351,4,00000000
269,0.258039,0AA,8,1A6F1A6F1A6F1A6F
270,0.258995,1AA,6,0000000000B1
271,0.261058,363,2,1200
272,0.266213,163,5,0C1D010000
273,0.266947,020,4,0000072B
274,0.26736,025,8,000A000120000058
275,0.267644,024,8,0201020641FD80F5
276,0.267969,0AA,8,1A6F1A6F1A6F1A6F
277,0.268987,0B4,8,000000009C000058
278,0.269227,611,8,2100001000003D6C
279,0.269906,228,4,0000002E
280,0.270904,220,4,00000026
281,0.271143,1C4,8,0DF61B00000000EB
282,0.271305,24F,4,386000ED
283,0.271919,221,5,0000000028
284,0.272639,260,8,0000000000001781
285,0.272971,226,8,0000100000000000
286,0.274933,2C1,8,00050C00B9C02176
287,0.276913,1C6,8,000000F74B150000
288,0.277085,020,4,00000428
289,0.277524,025,8,000A000120000058
290,0.277957,0AA,8,1A6F1A6F1A6F1A6F
291,0.278874,0BA,4,000000BE
292,0.282529,163,5,0C26010000
293,0.286868,020,4,0000072B
294,0.287281,025,8,000A000120000058
295,0.287591,024,8,0200020641FD80F4
296,0.28784,4C8,8,0900000000000000
297,0.288118,0AA,8,1A6F1A6F1A6F1A6F
298,0.288908,0B4,8,000000009C000058
299,0.289827,228,4,0000002E
300,0.290877,1C4,8,0E0F1B0000000005
301,0.291056,24F,4,384C00D9
302,0.292513,260,8,000000000000238D
303,0.297825,020,4,00000428
304,0.298239,025,8,000A000120000058
305,0.298848,0AA,8,1A6F1A6F1A6F1A6F
306,0.299031,163,5,0C26010000
307,0.299788,220,4,00000026
308,0.300801,221,5,0000000028
309,0.301857,226,8,0000100000000000
310,0.30285,320,8,002000000000004B
311,0.304802,2C1,8,0005B60210C0267E
312,0.30492,423,1,00
313,0.306811,1C6,8,000000F7E4150000
314,0.306981,020,4,0000072B
315,0.307421,025,8,000A000120000058
316,0.307661,024,8,0201020641FD80F5
317,0.307885,0AA,8,1A6F1A6F1A6F1A6F
318,0.308827,0B4,8,000000009C000058
319,0.309748,228,4,0000002E
320,0.310803,1C4,8,0E1E1B0000000014
321,0.310976,0BA,4,000000BE
322,0.311136,24F,4,386000ED
323,0.311777,1AA,6,0000000000B1
324,0.312394,260,8,000000000000238D
325,0.315169,163,5,0C29010000
326,0.316722,020,4,00000428
327,0.317135,025,8,000A000120000058
328,0.317326,351,4,00000000
329,0.317799,0AA,8,1A6F1A6F1A6F1A6F
330,0.320244,3D3,2,0271
331,0.32211,362,1,00
332,0.325311,363,2,1200
333,0.325572,443,8,4D02002F06000000
334,0.326708,020,4,0000072B
335,0.327121,025,8,000A000120000058
336,0.327406,024,8,0201020641FD80F5
337,0.327728,0AA,8,1A6F1A6F1A6F1A6F
338,0.328746,0B4,8,000000009C000058
339,0.329666,228,4,0000002E
340,0.330715,1C4,8,0E4C1B0000000042
341,0.330886,220,4,00000026
342,0.33105,24F,4,387C0009
343,0.331487,163,5,0C26010000
344,0.331678,221,5,0000000028
345,0.332406,260,8,00000000000047B1
346,0.332734,226,8,0000100000000000
347,0.334698,2C1,8,0006090389C0284E
348,0.336674,1C6,8,000000F889150000
349,0.336847,020,4,00000428
350,0.337286,025,8,000A000120000058
351,0.337718,0AA,8,1A6F1A6F1A6F1A6F
352,0.338634,0BA,4,000000BE
353,0.339705,3B7,8,0000000000000008
354,0.346628,020,4,0000072B
355,0.347041,025,8,000A000120000058
356,0.347326,024,8,0201020541FD80F4
357,0.347649,0AA,8,1A6F1A6F1A6F1A6F
358,0.34783,163,5,0C23010000
359,0.348666,0B4,8,000000009C000058
360,0.349584,228,4,0000002E
361,0.350638,1C4,8,0E691B000000005F
362,0.350801,24F,4,38880015
363,0.351046,320,8,002000000000004B
364,0.352253,260,8,00000000000052BC
365,0.352406,394,3,000000
366,0.357584,020,4,00000428
367,0.357997,025,8,000A000120000058
368,0.358605,0AA,8,1A6F1A6F1A6F1A6F
369,0.358848,4C6,8,0700030000000000
370,0.359548,220,4,00000026
371,0.360562,221,5,0000000028
372,0.361617,226,8,0000100000000000
373,0.362572,1AA,6,0000000000B1
374,0.364124,163,5,0C21010000
375,0.364563,2C1,8,000623049CC0297D
376,0.366569,1C6,8,000000F922160000
377,0.366739,020,4,0000072B
378,0.367177,025,8,000A000120000058
379,0.367419,024,8,0201020641FD80F5
380,0.367642,0AA,8,1A6F1A6F1A6F1A6F
381,0.367887,4A6,8,0000000000120000
382,0.368155,620,8,1000000000000000
383,0.368588,0B4,8,000000009C000058
384,0.369507,228,4,0000002E
385,0.370558,1C4,8,0EAC1B00000000A2
386,0.37073,0BA,4,000000BE
387,0.37089,24F,4,38880015
388,0.372154,260,8,0000000000006AD4
389,0.376481,020,4,00000428
390,0.376893,025,8,000A000120000058
391,0.377066,351,4,00000000
392,0.37756,0AA,8,1A6F1A6F1A6F1A6F
393,0.380444,163,5,0C21010000
394,0.386438,020,4,0000072B
395,0.38685,025,8,000A000130000068
396,0.386963,362,1,00
397,0.387204,024,8,0201020D41FD80FC
398,0.387516,0AA,8,1A6F1A6F1A6F1A6F
399,0.388506,0B4,8,000000009C000058
400,0.389425,228,4,0000002E
401,0.389566,363,2,1200
402,0.390129,3F9,8,7518020280000015
403,0.390477,1C4,8,0ED01B00000000C6
404,0.390661,220,4,00000026
405,0.390808,24F,4,38880015
406,0.39144,221,5,0000000028
407,0.392066,260,8,00000000000082EC
408,0.392491,226,8,0000100000000000
409,0.394456,2C1,8,0006230516C029F8
410,0.39644,1C6,8,000000F9AF160000
411,0.396759,163,5,0C21010000
412,0.397425,020,4,00000428
413,0.397838,025,8,000A000140000078
414,0.398444,0AA,8,1A6F1A6F1A6F1A6F
415,0.399387,0BA,4,000000BE
416,0.400459,320,8,002000000000004B
417,0.406386,020,4,0000072B
418,0.406799,025,8,000A000150000088
419,0.407083,024,8,0201021841FD8007
420,0.407407,0AA,8,1A6F1A6F1A6F1A6F
421,0.408426,0B4,8,000000009C000058
422,0.409344,228,4,0000002E
423,0.410395,1C4,8,0F131B000000000A
424,0.410604,1AA,6,0000000000B1
425,0.410766,24F,4,38880015
426,0.411956,260,8,000000000000B11B
427,0.413078,163,5,0C21010000
428,0.416322,020,4,00000428
429,0.416731,025,8,000A0001700000A8
430,0.417396,0AA,8,1A6F1A6F1A6F1A6F
431,0.418312,220,4,00000026
432,0.419322,221,5,0000000028
433,0.419559,3BB,4,00009F00
434,0.420019,4DD,8,1E00000000000000
435,0.420381,226,8,0000100000000000
436,0.424324,2C1,8,0006190556C0292E
437,0.426306,020,4,0000072B
438,0.426547,1C6,8,000000FA43160000
439,0.42679,025,8,000B0001B00000E9
440,0.427029,024,8,0201021341FD8002
441,0.42727,44D,8,4202000001000000
442,0.427494,0AA,8,1A6F1A6F1A6F1A6F
443,0.428383,0B4,8,000000009C000058
444,0.429263,228,4,0000002E
445,0.429446,163,5,0C21010000
446,0.430316,1C4,8,0F311B0000000028
447,0.430489,0BA,4,000000BE
448,0.430649,24F,4,38940021
449,0.431852,260,8,000000000000BD27
450,0.436239,020,4,00000428
451,0.436488,622,8,1200000000000000
452,0.436732,025,8,000B0001D0000009
453,0.436903,351,4,00000000
454,0.437324,0AA,8,1A6F1A6F1A6F1A6F
455,0.44572,163,5,0C20010000
456,0.446198,020,4,0000072B
457,0.446606,025,8,000B000110190062
458,0.446922,024,8,0201021141FF8002
459,0.447275,0AA,8,1A6F1A6F1A6F1A6F
460,0.448266,0B4,8,000000009C000058
461,0.449185,228,4,0000002E
462,0.450237,1C4,8,0F761B000000006D
463,0.450408,220,4,00000026
464,0.450568,24F,4,38B0003D
465,0.451193,221,5,0000000028
466,0.451382,362,1,00
467,0.451769,260,8,000000000000ED57
468,0.452251,226,8,0000100000000000
469,0.453244,320,8,002000000000004B
470,0.453821,363,2,1200
471,0.454218,2C1,8,0006160590C02965
472,0.456204,1C6,8,000000FAD3160000
473,0.456377,020,4,00000428
474,0.45681,025,8,000B00014023009C
475,0.457237,0AA,8,1A6F1A6F1A6F1A6F
476,0.458152,0BA,4,000000BE
477,0.459185,1AA,6,0000000000B1
478,0.462038,163,5,0C1C010000
479,0.46502,389,8,0020000000000000
480,0.466146,020,4,0000072B
481,0.466554,025,8,000B0001702300CC
482,0.466844,024,8,0201021D41FD800C
483,0.467169,0AA,8,1A6F1A6F1A6F1A6F
484,0.46819,0B4,8,000000009C000058
485,0.469104,228,4,0000002E
486,0.470159,1C4,8,0F971B000000008E
487,0.470323,24F,4,38C80055
488,0.471565,260,8,0000000000011C87
489,0.47608,020,4,00000428
490,0.47649,025,8,000C0001C021001B
491,0.477154,0AA,8,1A6F1A6F1A6F1A6F
492,0.478133,220,4,00000026
493,0.478357,163,5,0C1C010000
494,0.479085,221,5,0000000028
495,0.47943,4B7,8,E24F20F800BE0108
496,0.48014,226,8,0000100000000000
497,0.484091,2C1,8,00060C05C0C0298B
498,0.486095,1C6,8,000000FB59170000
499,0.486265,020,4,0000072B
500,0.4867,025,8,000C000100290063
501,0.486942,024,8,0200021D41FB8009
502,0.487165,0AA,8,1A6F1A6F1A6F1A6F
503,0.488159,0B4,8,000000009C000058
504,0.489026,228,4,0000002E
505,0.489647,3D0,1,00
506,0.490079,1C4,8,0FD21B00000000C9
507,0.490251,0BA,4,000000BE
508,0.490413,24F,4,38C40051
509,0.491503,260,8,000000000001107B
510,0.494675,163,5,0C19010000
511,0.496002,020,4,00000428
512,0.496338,351,4,00000000
513,0.496581,025,8,000C0001503200BC
514,0.497075,0AA,8,1A6F1A6F1A6F1A6F
515,0.498117,320,8,002000000000004B
516,0.505958,020,4,0000072B
517,0.506365,025,8,000D0001A032000D
518,0.506704,024,8,0201021A41FB8007
519,0.507036,0AA,8,1A6F1A6F1A6F1A6F
520,0.508026,0B4,8,000000009C000058
521,0.508948,228,4,0000002E
522,0.509942,220,4,00000026
523,0.510354,1C4,8,0FED1B00000000E4
524,0.510519,24F,4,38C0004D
525,0.510955,221,5,0000000028
526,0.511139,163,5,0C19010000
527,0.511384,260,8,00000000000161CC
528,0.512011,226,8,0000100000000000
529,0.512965,1AA,6,0000000000B1
530,0.513981,2C1,8,0005E005B9C02755
531,0.515965,1C6,8,000000FBDE170000
532,0.516137,020,4,00000428
533,0.51625,362,1,00
534,0.516572,025,8,000D0001E0290044
535,0.516996,0AA,8,1A6F1A6F1A6F1A6F
536,0.51791,0BA,4,000000BE
537,0.518133,363,2,1200
538,0.524786,38F,8,0100000000000000
539,0.525905,020,4,0000072B
540,0.526147,442,8,4302000002000000
541,0.526387,025,8,000D00013032009D
542,0.526628,024,8,0201021F41FD800E
543,0.526871,6C0,8,E40000E080000000
544,0.527095,0AA,8,1A6F1A6F1A6F1A6F
545,0.527335,163,5,0C1A010000
546,0.527944,0B4,8,000000009C000058
547,0.528867,228,4,0000002E
548,0.529924,1C4,8,10211B0000000019
549,0.530087,24F,4,38CC0059
550,0.531312,260,8,0000000000016CD7
551,0.535843,020,4,00000428
552,0.536252,025,8,000D0001702D00D8
553,0.536916,0AA,8,1A6F1A6F1A6F1A6F
554,0.537827,220,4,00000026
555,0.538845,221,5,0000000028
556,0.539901,226,8,0000100000000000
557,0.543634,163,5,0C18010000
558,0.543866,2C1,8,00055C05B0C024C5
559,0.545857,1C6,8,000000FC6E170000
560,0.546027,020,4,0000072B
561,0.546467,025,8,000E0001D032003E
562,0.546706,024,8,0202022841FD8018
563,0.546929,0AA,8,1A6F1A6F1A6F1A6F
564,0.547863,0B4,8,000000009C000058
565,0.548784,228,4,0000002E
566,0.549845,1C4,8,104F1B0000000047
567,0.550017,0BA,4,000000BE
568,0.550178,24F,4,38CC0059
569,0.550853,320,8,002000000000004B
570,0.551099,260,8,00000000000183EE
571,0.553955,380,8,0000000000000000
572,0.555759,020,4,00000428
573,0.555942,351,4,00000000
574,0.556185,025,8,000E00012032008E
575,0.556835,0AA,8,1A6F1A6F1A6F1A6F
576,0.557787,1AA,6,0000000000B1
577,0.559953,163,5,0C18010000
578,0.565743,020,4,0000072B
579,0.566151,025,8,000E0001703200DE
580,0.566446,024,8,0202022241FD8012
581,0.566768,0AA,8,1A6F1A6F1A6F1A6F
582,0.567784,0B4,8,000000009C000058
583,0.568702,228,4,0000002E
584,0.569767,1C4,8,10651B000000005D
585,0.569937,220,4,00000026
586,0.570097,24F,4,38CC0059
587,0.570713,221,5,0000000028
588,0.570964,260,8,000000000001A40F
589,0.571771,226,8,0000100000000000
590,0.573745,2C1,8,0004F605ACC02056
591,0.575725,1C6,8,000000FCF2180000
592,0.575898,020,4,00000428
593,0.57627,163,5,0C18010000
594,0.576514,025,8,000F0001D032003F
595,0.576755,0AA,8,1A6F1A6F1A6F1A6F
596,0.577674,0BA,4,000000BE
597,0.580619,362,1,00
598,0.582334,363,2,1200
599,0.585665,020,4,0000072B
600,0.586074,025,8,000F0001303C00A9
601,0.586359,024,8,0201022241FD8011
602,0.586685,0AA,8,1A6F1A6F1A6F1A6F
603,0.587701,0B4,8,000000009C000058
604,0.588626,228,4,0000002E
605,0.589688,1C4,8,10901B0000000088
606,0.589851,24F,4,38CC0059
607,0.590868,260,8,000000000001C631
608,0.592593,163,5,0C18010000
609,0.595597,020,4,00000428
610,0.596003,025,8,00100001A03C001A
611,0.596674,0AA,8,1A6F1A6F1A6F1A6F
612,0.597588,220,4,00000026
613,0.598603,221,5,0000000028
614,0.599662,226,8,0000100000000000
615,0.600655,320,8,002000000000004B
616,0.603609,2C1,8,0004630596C01CA9
617,0.605622,1C6,8,000000FD6D180000
618,0.605792,020,4,0000072B
619,0.60623,025,8,00100001003C007A
620,0.606471,024,8,0202022641FB8014
621,0.606694,0AA,8,1A6F1A6F1A6F1A6F
622,0.607624,0B4,8,000000009C000058
623,0.608543,228,4,0000002E
624,0.608909,163,5,0C18010000
625,0.609606,1C4,8,10B51B00000000AD
626,0.609779,0BA,4,000000BE
627,0.609939,24F,4,38CC0059
628,0.610577,1AA,6,0000000000B1
629,0.610862,260,8,000000000001DC47
630,0.615508,351,4,00000000
631,0.615678,020,4,00000428
632,0.616113,025,8,00100001503200C0
633,0.616565,0AA,8,1A6F1A6F1A6F1A6F
634,0.624373,443,8,4D02002F06000000
635,0.625226,163,5,0C18010000
636,0.625504,020,4,0000072B
637,0.625911,025,8,00110001D0460055
638,0.626212,024,8,0202022441FD8014
639,0.626524,0AA,8,1A6F1A6F1A6F1A6F
640,0.627543,0B4,8,000000009C000058
641,0.628464,228,4,0000002E
642,0.629531,1C4,8,10C81B00000000C0
643,0.629702,220,4,00000026
644,0.629862,24F,4,38CC0059
645,0.630472,221,5,0000000028
646,0.630719,260,8,000000000001FE69
647,0.631529,226,8,0000100000000000
648,0.633507,2C1,8,0003C90560C019D5
649,0.635493,1C6,8,000000FDFA180000
650,0.635664,020,4,00000428
651,0.636097,025,8,00110001303C00AB
652,0.636515,0AA,8,1A6F1A6F1A6F1A6F
653,0.637428,0BA,4,000000BE
654,0.638505,3B7,8,0000000000000008
655,0.639365,3F9,8,7518020280000015
656,0.641545,163,5,0C18010000
657,0.645262,362,1,00
658,0.64543,020,4,0000072B
659,0.645839,025,8,00120001B0460036
660,0.646132,024,8,0202022441FD8014
661,0.646475,0AA,8,1A6F1A6F1A6F1A6F
662,0.646606,363,2,1200
663,0.647466,0B4,8,000000009C000058
664,0.648385,228,4,0000002E
665,0.649446,1C4,8,10E81B00000000E0
666,0.649608,24F,4,38CC0059
667,0.649853,320,8,002000000000004B
668,0.650448,6E1,8,A100000000700000
669,0.650691,260,8,0000000000020975
670,0.650845,394,3,000000
671,0.656381,020,4,00000428
672,0.656789,025,8,00120001304800B8
673,0.657401,0AA,8,1A6F1A6F1A6F1A6F
674,0.657863,163,5,0C18010000
675,0.658345,220,4,00000026
676,0.659358,221,5,0000000028
677,0.660415,226,8,0000100000000000
678,0.66137,1AA,6,0000000000B1
679,0.663375,2C1,8,0003100513C016CC
680,0.665384,1C6,8,000000FE7B180000
681,0.665554,020,4,0000072B
682,0.665987,025,8,00130001A0420023
683,0.666228,024,8,0202022641FD8016
684,0.666452,0AA,8,1A6F1A6F1A6F1A6F
685,0.666701,620,8,1000000000000000
686,0.667382,0B4,8,000000009C000058
687,0.668305,228,4,0000002E
688,0.669207,435,8,800505FFE03F0003
689,0.669376,0BA,4,000000BE
690,0.669616,1C4,8,11061B00000000FF
691,0.669779,24F,4,38CC0059
692,0.670504,260,8,0000000000021480
693,0.674183,163,5,0C18010000
694,0.675227,351,4,00000000
695,0.675401,020,4,00000428
696,0.675835,025,8,00130001205000B1
697,0.676196,436,8,0000000000000000
698,0.676418,0AA,8,1A6F1A6F1A6F1A6F
699,0.685264,020,4,0000072B
700,0.68567,025,8,00140001C05A005C
701,0.685994,024,8,0201022641FD8015
702,0.686284,0AA,8,1A6F1A6F1A6F1A6F
703,0.687302,0B4,8,000000009C000058
704,0.688228,228,4,0000002E
705,0.689222,220,4,00000026
706,0.689643,1C4,8,11111B000000000A
707,0.689806,24F,4,38D0005D
708,0.690232,221,5,0000000028
709,0.690487,260,8,0000000000022A96
710,0.690729,163,5,0C18010000
711,0.691288,226,8,0000100000000000
712,0.69333,2C1,8,00027004D0C012E3
713,0.695251,1C6,8,000000FEF3190000
714,0.695423,020,4,00000428
715,0.69586,025,8,00140001405000D2
716,0.696284,610,8,20000064C0FFFD40
717,0.696506,0AA,8,1A6F1A6F1A6F1A6F
718,0.69719,0BA,4,000000BE
719,0.698262,320,8,002000000000004B
